Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,itsu,asian,"WC1 3, London",WC1 3,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 3, London",WC1 3,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 4, London",WC1 4,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 4, London",WC1 4,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 5, London",WC1 5,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 5, London",WC1 5,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 6, London",WC1 6,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 6, London",WC1 6,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 7, London",WC1 7,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 7, London",WC1 7,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 8, London",WC1 8,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 8, London",WC1 8,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"WC1 9, London",WC1 9,,https://www.itsu.com/location/london/great-peter-street/,51.4970114,-0.1295003,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"51-53, Victoria Street, WC1 9, London",WC1 9,,https://www.itsu.com/location/london/victoria-street-53/,51.4978245,-0.1335073,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"236, High Holborn, WC2 1, London",WC2 1,,https://www.itsu.com/location/london/high-holborn/,51.5175523,-0.1193306,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"1, Great New Street, WC2 1, London",WC2 1,,,51.5162583,-0.1082914,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"130, Fleet Street, WC2 1, London",WC2 1,,https://www.itsu.com/location/london/fleet-street-130/,51.5143377,-0.1062266,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"41-44, Great Queen Street, WC2 1, London",WC2 1,,https://www.itsu.com/location/london/great-queen-street/,51.5148959,-0.1221684,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"2-4, Neal Street, WC2 1, London",WC2 1,,https://www.itsu.com/location/london/neal-street/,51.513505,-0.1242683,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"236, High Holborn, WC2 2, London",WC2 2,,https://www.itsu.com/location/london/high-holborn/,51.5175523,-0.1193306,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"1, Great New Street, WC2 2, London",WC2 2,,,51.5162583,-0.1082914,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"130, Fleet Street, WC2 2, London",WC2 2,,https://www.itsu.com/location/london/fleet-street-130/,51.5143377,-0.1062266,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"41-44, Great Queen Street, WC2 2, London",WC2 2,,https://www.itsu.com/location/london/great-queen-street/,51.5148959,-0.1221684,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"2-4, Neal Street, WC2 2, London",WC2 2,,https://www.itsu.com/location/london/neal-street/,51.513505,-0.1242683,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"236, High Holborn, WC2 3, London",WC2 3,,https://www.itsu.com/location/london/high-holborn/,51.5175523,-0.1193306,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"1, Great New Street, WC2 3, London",WC2 3,,,51.5162583,-0.1082914,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"130, Fleet Street, WC2 3, London",WC2 3,,https://www.itsu.com/location/london/fleet-street-130/,51.5143377,-0.1062266,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"41-44, Great Queen Street, WC2 3, London",WC2 3,,https://www.itsu.com/location/london/great-queen-street/,51.5148959,-0.1221684,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"2-4, Neal Street, WC2 3, London",WC2 3,,https://www.itsu.com/location/london/neal-street/,51.513505,-0.1242683,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"236, High Holborn, WC2 4, London",WC2 4,,https://www.itsu.com/location/london/high-holborn/,51.5175523,-0.1193306,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"1, Great New Street, WC2 4, London",WC2 4,,,51.5162583,-0.1082914,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"130, Fleet Street, WC2 4, London",WC2 4,,https://www.itsu.com/location/london/fleet-street-130/,51.5143377,-0.1062266,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"41-44, Great Queen Street, WC2 4, London",WC2 4,,https://www.itsu.com/location/london/great-queen-street/,51.5148959,-0.1221684,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"2-4, Neal Street, WC2 4, London",WC2 4,,https://www.itsu.com/location/london/neal-street/,51.513505,-0.1242683,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"236, High Holborn, WC2 5, London",WC2 5,,https://www.itsu.com/location/london/high-holborn/,51.5175523,-0.1193306,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"1, Great New Street, WC2 5, London",WC2 5,,,51.5162583,-0.1082914,OpenStreetMap,False,,
HIGH,Cooking Oil,itsu,asian,"130, Fleet Street, WC2 5, London",WC2 5,,https://www.itsu.com/location/london/fleet-street-130/,51.5143377,-0.1062266,OpenStreetMap,False,,
